timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
8,-50.634.971.618.652.300,-2.296.039.342.880.240,17.714.698.791.503.900,TRO,0,-2.433.596.611.022.940,3.452.522.039.413.450,-21.582.257.747.650.100,-35.999.998.450.279.200,1.818.000.030.517.570,-7.079.999.923.706.050
8,-15.059.528.350.830.000,19.421.764.373.779.200,10.187.328.338.623.000,TRO,0,2.926.281.452.178.950,-3.924.966.812.133.780,41.012.682.020.664.200,-5.399.999.618.530.270,193.799.991.607.666,-8.039.999.961.853.020
0,-356.017.804.145.813,1.742.978.811.264.030,3.885.789.394.378.660,SAL,0,-16.197.346.448.898.300,41.385.525.465.011.500,-6.279.733.777.046.200,4.440.000.057.220.450,-17.400.000.095.367.400,20.459.999.084.472.600
0,-10.295.066.982.507.700,-12.545.616.626.739.500,7.474.697.589.874.260,SAL,0,33.182.987.570.762.600,-7.110.640.406.608.580,-18.146.779.537.200.900,5.400.000.095.367.430,-6.239.999.771.118.160,17.760.000.228.881.800
1,-30.621.838.569.641.100,6.030.993.938.446.040,14.463.372.230.529.700,SAL,0,9.113.337.397.575.370,25.976.474.285.125.700,894.289.493.560.791,9.779.999.732.971.190,-9.239.999.771.118.160,13.920.000.076.293.900
1,-21.420.923.233.032.200,-3.292.027.235.031.120,16.318.878.173.828.100,SAL,0,-2.792.058.229.446.410,2.631.203.234.195.700,-3.900.465.726.852.410,6.119.999.885.559.080,-5.159.999.847.412.100,15.719.999.313.354.400
1,8.286.332.130.432.120,-14.336.480.140.686.000,7.618.350.028.991.690,SAL,0,4.857.605.993.747.710,22.498.385.906.219.400,5.891.445.159.912.100,-7.019.999.980.926.510,-4.559.999.942.779.540,15.960.000.038.146.900
2,-22.500.707.626.342.700,21.392.192.840.576.100,49.866.432.189.941.400,SAL,0,-11.781.825.065.612.700,-7.364.173.412.322.990,-10.964.234.352.111.800,-13.139.999.389.648.400,0,11.279.999.732.971.100
2,-3.902.548.849.582.670,-10.484.209.060.668.900,-4.175.487.995.147.700,SAL,0,-23.968.450.725.078.500,-3.895.672.082.901.000,-16.048.208.475.112.900,-14.039.999.961.853.000,23.399.999.141.693.100,8.039.999.961.853.020
2,11.109.095.811.843.800,-768.538.761.138.916,-4.620.809.257.030.480,SAL,0,11.536.813.974.380.400,3.300.189.256.668.090,4.091.681.003.570.550,-13.859.999.656.677.200,19.799.998.998.641.900,7.799.999.713.897.700
3,-5.665.638.732.910.150,4.072.297.668.457.030,2.314.474.868.774.410,SAL,0,-12.106.730.937.957.700,-23.233.418.464.660.600,-6.228.068.828.582.760,-12.059.999.465.942.300,7.619.999.885.559.080,9.179.999.351.501.460
3,4.357.447.147.369.380,-12.552.799.224.853.500,4.934.449.672.698.970,SAL,0,-2.756.904.363.632.200,-7.712.514.400.482.170,-15.760.587.453.842.100,-9.779.999.732.971.190,737.999.963.760.376,12.179.999.351.501.400
3,5.722.141.861.915.580,-6.205.770.969.390.860,-3.627.215.623.855.590,SAL,0,11.520.302.772.521.900,5.551.093.101.501.460,652.048.397.064.209,-7.679.999.828.338.620,18.600.000.143.051.100,15.239.999.771.118.100
4,-784.508.056.640.625,12.303.802.490.234.300,-10.230.423.927.307.100,SAL,0,16.857.810.020.446.700,1.759.284.257.888.790,-6.004.363.059.997.550,-10.979.999.542.236.300,1.559.999.942.779.540,12.539.999.961.853.000
4,38.977.603.912.353.500,-11.331.756.591.796.800,4.441.244.125.366.210,SAL,0,-2.822.950.839.996.330,-34.658.379.554.748.500,2.907.106.637.954.710,-13.979.999.542.236.300,13.199.999.332.427.900,9.719.999.313.354.490
4,-12.689.268.589.019.700,-32.178.070.545.196.500,-47.165.772.318.840.000,SAL,0,6.289.854.049.682.610,4.070.908.069.610.590,26.700.854.301.452.600,-12,-14.399.999.380.111.600,119.399.995.803.833
5,-54.951.717.376.708.900,19.840.749.740.600.500,-1.988.384.437.561.030,SAL,0,30.780.816.078.186.000,8.926.916.122.436.520,-2.326.004.981.994.620,-13.019.999.504.089.300,-6.599.999.666.213.980,13.079.999.923.706.000
5,7.580.042.362.213.130,-4.774.038.314.819.330,1.764.526.605.606.070,SAL,0,8.564.726.114.273.070,1.486.043.930.053.710,9.699.232.578.277.580,-12.539.999.961.853.000,-11.999.999.284.744.200,1.415.999.984.741.210
5,4.321.534.156.799.310,-6.787.561.893.463.130,-7.924.807.548.522.940,SAL,0,5.536.712.169.647.210,18.466.359.376.907.300,2.126.800.537.109.370,-8.819.999.694.824.210,-47.999.998.927.116.300,16.5
6,-4.423.766.326.904.290,181.528.377.532.959,22.919.692.993.164.000,SAL,0,-6.923.686.504.364.010,-39.931.437.969.207.700,-6.475.742.816.925.040,-8.399.999.618.530.270,3.059.999.942.779.540,16.559.999.465.942.300
6,15.801.730.751.991.200,-38.091.750.144.958.400,-5.449.203.014.373.770,SAL,0,-11.504.855.751.991.200,-31.324.100.494.384.700,-20.080.235.600.471.400,-10.739.999.771.118.100,16.799.999.475.479.100,14.519.999.504.089.300
6,11.513.715.744.018.500,-12.895.170.211.791.900,29.328.970.909.118.600,SAL,0,10.327.738.523.483.200,12.511.531.114.578.200,34.402.716.159.820.500,-10.679.999.351.501.400,-1.5,14.819.999.694.824.200
7,-820.732.307.434.082,8.403.648.376.464.840,18.418.594.360.351.500,SAL,0,-34.424.021.244.049.000,-27.798.075.675.964.300,4.624.312.877.655.020,-8.819.999.694.824.210,3.059.999.942.779.540,1.559.999.942.779.540
7,3.663.128.614.425.650,-2.983.175.277.709.960,-28.227.639.198.303.200,SAL,0,-2.345.712.423.324.580,-1.336.374.282.836.910,-9.496.832.489.967.340,-984.000.015.258.789,521.999.979.019.165,1.415.999.984.741.210
7,1.573.469.352.722.160,-13.153.743.743.896.400,31.842.881.441.116.300,SAL,0,5.283.711.552.619.930,-14.221.280.813.217.100,7.164.968.967.437.740,-9.119.999.885.559.080,3.179.999.828.338.620,15.299.999.237.060.500
8,-22.280.441.284.179.600,1.866.280.174.255.370,25.419.239.044.189.400,SAL,0,-6.417.685.508.728.020,-2.216.815.233.230.590,10.077.401.399.612.400,-6.059.999.942.779.540,6.179.999.828.338.620,16.619.998.931.884.700
8,-22.649.147.510.528.500,-6.275.202.751.159.660,-26.623.523.235.321.000,SAL,0,-7.723.167.538.642.880,-4.848.018.646.240.230,-20.346.550.941.467.200,-7.139.999.866.485.590,587.999.963.760.376,15.779.999.732.971.100
8,1.421.916.389.465.330,-9.823.410.034.179.680,-7.024.587.631.225.580,SAL,0,39.382.827.281.951.900,16.607.472.896.575.900,19.164.108.037.948.600,-6.299.999.713.897.700,14.399.999.380.111.600,16.559.999.465.942.300
8,-7.436.390.399.932.860,-21.092.917.919.158.900,-4.034.229.755.401.610,SAL,0,5.955.893.516.540.520,-19.057.581.424.713.100,5.641.640.663.146.970,-6.899.999.618.530.270,7.799.999.713.897.700,1.685.999.870.300.290
0,-13.934.253.454.208.300,6.677.428.722.381.590,59.974.751.472.473.100,CA,0,5.060.006.305.575.370,-26.098.979.637.026.700,-17.044.231.295.585.600,-3.059.999.942.779.540,-8.579.999.923.706.050,18.420.000.076.293.900
0,-3.866.635.799.407.950,13.934.253.454.208.300,6.028.599.739.074.700,CA,0,-30.684.943.199.157.700,10.104.033.946.990.900,-3.893.541.693.687.430,-293.999.981.880.188,-959.999.942.779.541,1.865.999.984.741.210
0,16.927.006.244.659.400,-11.971.008.777.618.400,12.083.536.148.071.200,CA,0,25.023.062.229.156.400,45.699.843.764.305.100,-13.848.437.927.663.300,-4.380.000.114.440.910,-14.219.999.313.354.400,14.039.999.961.853.000
1,-26.791.117.191.314.600,-304.063.618.183.136,6.469.132.900.238.030,CA,0,8.271.778.225.898.740,9.560.748.338.699.340,-16.852.483.749.389.600,-4.980.000.019.073.480,-17.579.999.923.706.000,10.319.999.694.824.200
1,-8.667.010.307.312.010,-7.280.767.440.795.890,8.674.192.428.588.860,CA,0,-30.274.815.559.387.200,34.599.790.573.120.100,6.972.155.570.983.880,-16.200.000.047.683.700,-1.715.999.984.741.210,10.619.999.885.559.000
1,-1.036.449.909.210.200,-21.140.801.906.585.600,2.449.268.341.064.450,CA,0,-3.813.646.733.760.830,5.789.712.071.418.760,-12.064.119.577.407.800,-16.799.999.475.479.100,-18.600.000.381.469.700,3.240.000.009.536.740
2,-10.596.736.907.958.900,-476.924.991.607.666,4.644.751.250.743.860,CA,0,107.591.712.474.823,12.165.319.919.586.100,1.225.054.144.859.310,-13.799.999.952.316.200,-19.439.998.626.708.900,-3.359.999.895.095.820
2,-5.195.417.881.011.960,-5.372.588.634.490.960,-5.276.820.659.637.450,CA,0,13.070.794.343.948.300,9.273.127.317.428.580,15.323.829.650.878.900,-10.799.999.237.060.500,-18.059.999.465.942.300,7.799.999.713.897.700
2,-11.671.732.902.526.800,-6.258.443.355.560.300,-4.046.200.752.258.300,CA,0,3.563.309.609.889.980,7.781.757.116.317.740,-27.515.780.925.750.700,-6.599.999.904.632.560,-1.565.999.984.741.210,6.420.000.076.293.940
3,-10.103.530.883.789.000,-419.224.739.074.707,-6.418.854.713.439.940,CA,0,4.458.131.790.161.130,5.795.038.938.522.330,-16.655.409.336.090.000,-4.799.999.713.897.700,-15.239.999.771.118.100,6.779.999.732.971.190
3,-865.982.723.236.084,-8.394.071.578.979.490,8.619.126.081.466.670,CA,0,10.604.708.194.732.600,15.062.839.984.893.700,22.519.690.990.448,3.419.999.837.875.360,-16.139.999.389.648.400,4.139.999.866.485.590
3,-397.916.316.986.084,-8.348.581.314.086.910,-32.848.446.369.171.100,CA,0,31.691.616.773.605.300,33.236.250.281.333.900,8.096.010.088.920.590,36.599.998.474.121.000,-13.380.000.114.440.900,3
4,-667.982.292.175.293,-5.389.348.030.090.330,12.521.674.633.026.100,CA,0,-15.100.123.882.293.700,-13.203.953.504.562.300,-12.516.857.385.635.300,3,-11.279.999.732.971.100,-16.200.000.047.683.700
4,-14.465.766.906.738.200,-2.343.923.568.725.580,-1.821.987.509.727.470,CA,0,-9.800.432.920.455.930,-20.437.097.549.438.400,-9.752.495.884.895.320,2.819.999.933.242.790,-3.059.999.942.779.540,-14.819.999.694.824.200
4,-8.300.697.326.660.150,-8.166.622.161.865.230,7.805.097.699.165.340,CA,0,12.964.268.922.805.700,7.510.114.312.171.930,25.678.200.721.740.700,23.999.998.569.488.500,-29.999.998.211.860.600,-25.139.999.389.648.400
5,-4.462.791.919.708.250,-6.234.501.361.846.920,-2.190.694.570.541.380,CA,0,-45.220.476.388.931.200,47.883.638.739.585.800,-7.334.345.579.147.330,10.199.999.809.265.100,-12.119.999.885.559.000,-17.219.999.313.354.400
5,-1.042.195.987.701.410,-5.971.138.954.162.590,1.139.639.973.640.440,CA,0,-10.700.581.073.760.900,3.281.014.561.653.130,-2.181.128.978.729.240,-37.799.999.713.897.700,-18.959.999.084.472.600,-7.559.999.942.779.540
5,-12.375.628.471.374.500,-7.046.135.425.567.620,1.659.181.833.267.210,CA,0,5.336.974.859.237.670,-6.428.871.154.785.150,12.681.972.980.499.200,10.799.999.237.060.500,-16.440.000.534.057.600,-10.5
5,-5.894.524.574.279.780,-5.506.663.799.285.880,-13.527.239.561.080.900,CA,0,1.353.951.096.534.720,-11.462.244.987.487.700,24.868.597.984.313.900,3.059.999.942.779.540,-1.565.999.984.741.210,-10.920.000.076.293.900
6,-11.640.608.787.536.600,-3.555.389.642.715.450,-5.722.141.861.915.580,CA,0,-5.480.785.369.873.040,166.767.156.124.115,-16.698.020.696.640.000,-7.919.999.599.456.780,-14.639.999.389.648.400,-4.319.999.694.824.210
6,-14.286.201.477.050.700,-36.296.098.232.269.200,-4.572.925.269.603.720,CA,0,558.731.198.310.852,3.845.604.658.126.830,-2.445.847.272.872.920,-13.319.999.694.824.200,-12.899.999.618.530.200,-25.199.999.809.265.100
6,-11.769.895.553.588.800,-8.374.917.984.008.780,2.248.155.355.453.490,CA,0,-399.474.173.784.256,8.159.925.937.652.580,3.079.679.489.135.740,-7.5,-16.139.999.389.648.400,-5.579.999.923.706.050
7,-5.789.179.801.940.910,-3.426.102.638.244.620,-23.774.423.599.243.100,CA,0,3.201.119.601.726.530,41.598.576.307.296.700,16.618.125.140.666.900,-587.999.963.760.376,-16.260.000.228.881.800,-5.339.999.675.750.730
7,-8.947.132.110.595.700,-3.576.937.437.057.490,-507.570.743.560.791,CA,0,-10.705.907.344.818.100,-29.028.457.403.182.900,-2.216.282.606.124.870,-11.279.999.732.971.100,-13.380.000.114.440.900,-23.399.999.141.693.100
7,-12.744.335.174.560.500,-4.077.325.344.085.690,-23.080.103.397.369.300,CA,0,2.977.414.131.164.550,-5.613.943.934.440.610,-10.130.665.302.276.600,-8.699.999.809.265.130,-14.880.000.114.440.900,-10.199.999.809.265.100
8,-1.105.402.946.472.160,-7.757.213.592.529.290,-7.900.865.375.995.630,CA,0,1.920.671.820.640.560,3.893.541.693.687.430,2.066.612.958.908.080,-14.399.999.380.111.600,-1.865.999.984.741.210,-26.399.998.664.855.900
8,-9.907.206.535.339.350,-5.540.182.590.484.610,-6.943.184.733.390.800,CA,0,-4.399.542.212.486.260,6.886.934.638.023.370,-4.852.279.722.690.580,-7.199.999.809.265.130,-193.799.991.607.666,23.999.999.463.558.100
8,-9.354.146.003.723.140,-5.224.148.273.468.010,30.142.998.695.373.500,CA,0,-20.389.161.109.924.300,-14.966.966.211.795.800,-15.739.282.369.613.600,-16.739.999.771.118.100,-20.399.999.618.530.200,7.199.999.690.055.840
0,10.534.487.664.699.500,5.480.327.606.201.170,8.327.033.042.907.710,TRO,0,7.605.988.383.293.150,-2.886.866.629.123.680,15.121.428.966.522.200,-41.999.998.688.697.800,193.799.991.607.666,39.599.997.997.283.900
1,-18.339.585.065.841.600,2.968.810.200.691.220,9.306.262.016.296.380,TRO,0,-30.791.468.620.300.200,-9.523.464.441.299.430,-2.652.508.616.447.440,23.999.999.463.558.100,20.399.999.618.530.200,4.319.999.694.824.210
1,-12.401.964.664.459.200,-5.578.489.780.426.020,12.260.706.901.550.200,TRO,0,2.066.080.331.802.360,9.305.084.943.771.360,24.564.998.149.871.800,16.200.000.047.683.700,178.799.991.607.666,9.539.999.961.853.020
1,11.868.058.204.650.800,15.945.383.310.317.900,10.826.580.047.607.400,TRO,0,12.452.940.940.856.900,35.995.285.511.016.800,18.908.444.046.974.100,4.259.999.752.044.670,13.019.999.504.089.300,15.119.999.885.559.000
2,-4.726.154.327.392.570,-7.225.700.855.255.120,-1.278.503.704.071.040,TRO,0,5.311.941.146.850.580,662.061.870.098.114,-36.751.624.941.825.800,4.199.999.809.265.130,14.219.999.313.354.400,11.579.999.923.706.000
2,33.470.940.589.904.700,7.666.234.016.418.450,-3.359.065.055.847.160,TRO,0,7.547.398.805.618.280,1.875.930.666.923.520,14.061.490.297.317.500,7.799.999.713.897.700,1.835.999.870.300.290,1.559.999.942.779.540
2,-2.056.619.167.327.880,-8.487.444.877.624.510,-47.884.035.110.473.600,TRO,0,62.680.158.615.112.300,-22.540.996.074.676.500,6.314.887.523.651.120,-36.599.998.474.121.000,2.015.999.984.741.210,29.999.998.211.860.600
3,-6.201.461.410.522.460,11.094.730.377.197.200,8.236.053.466.796.870,TRO,0,-2.122.539.520.263.670,4.620.584.487.915.030,-411.991.024.017.334,-8.999.999.761.581.420,23.279.998.779.296.800,-22.200.000.286.102.200
3,-3.450.523.376.464.840,28.174.964.904.785.100,15.571.887.969.970.700,TRO,0,29.433.257.579.803.400,-17.358.484.268.188.400,4.037.352.204.322.810,-34.800.000.190.734.800,2.585.999.870.300.290,-4.980.000.019.073.480
3,-12.576.741.218.566.800,-287.064.790.725.708,-5.817.910.194.396.970,TRO,0,-11.595.404.148.101.800,26.120.283.603.668.200,-37.300.233.840.942.300,-5.339.999.675.750.730,22.739.999.771.118.100,-35.999.999.046.325.600
3,15.392.322.540.283.200,14.891.934.394.836.400,-1.192.312.479.019.160,TRO,0,-2.781.938.076.019.280,3.094.593.286.514.280,12.277.172.803.878.700,47.999.998.927.116.300,1.919.999.885.559.080,-587.999.963.760.376
4,-3.220.201.253.890.990,-12.988.544.464.111.300,-101.753.568.649.292,TRO,0,4.266.916.751.861.570,-12.218.583.822.250.300,14.311.827.421.188.300,14.399.999.380.111.600,18.119.998.931.884.700,9.599.999.785.423.270
4,3.406.949.043.273.920,8.734.047.889.709.470,6.845.022.678.375.240,TRO,0,-19.734.023.809.432.900,3.065.298.557.281.490,45.113.950.967.788.600,3.359.999.895.095.820,1.835.999.870.300.290,6.599.999.666.213.980
4,-2.382.230.758.666.990,-6.540.958.881.378.170,-768.538.773.059.845,TRO,0,4.308.462.142.944.330,-4.240.818.023.681.640,6.325.007.915.496.820,11.999.999.731.779.000,18.119.998.931.884.700,9.599.999.785.423.270
5,-4.324.885.940.551.750,1.190.157.699.584.960,78.960.771.560.668.900,TRO,0,-25.869.946.479.797.300,20.602.214.336.395.200,-5.485.579.490.661.620,23.399.999.141.693.100,18.059.999.465.942.300,20.399.999.618.530.200
5,-37.275.325.775.146.400,16.850.391.387.939.400,28.026.525.497.436.500,TRO,0,558.731.198.310.852,-4.330.832.481.384.270,-10.114.686.489.105.200,25.799.999.237.060.500,17.399.999.618.530.200,21.599.998.474.121.000
5,35.194.764.137.268.000,-5.583.278.179.168.700,-8.164.227.485.656.730,TRO,0,-2.195.510.149.002.070,6.540.724.039.077.750,44.687.843.322.753.900,11.399.999.856.948.800,15.059.999.465.942.300,5.279.999.732.971.190
6,7.534.552.574.157.710,424.970.817.565.918,8.908.824.920.654.290,TRO,0,-35.473.304.986.953.700,2.092.179.298.400.870,24.714.136.123.657.200,5.519.999.980.926.510,14.219.999.313.354.400,18.600.000.143.051.100
6,29.879.636.764.526.300,-981.143.856.048.584,-10.608.707.427.978.500,TRO,0,2.122.006.893.157.950,-11.419.634.819.030.700,6.040.049.195.289.610,6.059.999.942.779.540,1.475.999.927.520.750,20.999.999.046.325.600
6,-24.013.843.536.376.900,10.656.591.415.405.200,1.096.304.988.861.080,TRO,0,-4.857.605.934.143.060,-9.379.653.334.617.610,5.656.554.102.897.640,7.559.999.942.779.540,12.779.999.732.971.100,-35.999.999.046.325.600
7,-18.495.208.740.234.300,11.492.167.711.257.900,37.181.951.999.664.300,TRO,0,6.807.572.364.807.120,-15.121.428.966.522.200,2.264.752.149.581.900,7.259.999.752.044.670,13.380.000.114.440.900,-8.999.999.761.581.420
7,-14.903.905.868.530.200,40.294.413.566.589.300,-13.350.069.046.020.500,TRO,0,-8.628.641.813.993.450,3.040.264.844.894.400,-3.437.608.480.453.490,671.999.979.019.165,15.179.999.351.501.400,-10.199.999.809.265.100
7,7.163.451.671.600.340,23.918.075.561.523.400,11.563.993.692.398.000,TRO,0,1.261.805.772.781.370,-10.663.297.176.361.000,5.667.206.645.011.900,521.999.979.019.165,163.799.991.607.666,-8.699.999.809.265.130
8,-18.291.701.078.414.900,-1.038.604.736.328.120,-13.570.335.388.183.500,TRO,0,15.366.439.819.335.900,-5.305.017.232.894.890,-12.815.130.949.020.300,35.999.999.046.325.600,18.239.999.771.118.100,-7.619.999.885.559.080
8,-18.746.598.958.969.100,6.430.825.710.296.630,-6.110.002.517.700.190,TRO,0,5.984.123.229.980.460,2.147.573.232.650.750,9.363.674.521.446.220,24.600.000.381.469.700,16.079.999.923.706.000,-11.279.999.732.971.100
8,-3.495.534.360.408.780,17.573.440.074.920.600,37.708.675.861.358.600,TRO,0,12.751.215.696.334.800,-652.794.075.012.207,3.427.488.327.026.360,22.200.000.286.102.200,16.440.000.534.057.600,-11.579.999.923.706.000
9,-6.213.432.312.011.710,9.806.650.161.743.160,4.809.951.305.389.400,TRO,0,-2.537.992.477.416.990,3.100.984.811.782.830,-5.735.383.987.426.750,2.759.999.990.463.250,149.399.995.803.833,-1.325.999.927.520.750
9,-4.592.078.685.760.490,2.042.493.438.720.700,6.414.066.314.697.260,TRO,0,18.450.380.563.735.900,-5.276.254.653.930.660,8.532.768.487.930.290,-5.399.999.618.530.270,149.399.995.803.833,-13.859.999.656.677.200
0,-1.764.526.605.606.070,6.356.605.529.785.150,7.271.190.643.310.540,SAL,0,4.991.296.768.188.470,-3.130.279.541.015.620,15.499.597.787.857.000,37.200.000.286.102.200,-5.460.000.038.146.970,19.920.000.076.293.900
0,12.042.834.758.758.500,-10.534.487.962.722.700,12.950.237.274.169.900,SAL,0,-53.423.011.302.948,-2.444.782.018.661.490,6.908.239.722.251.890,39.599.997.997.283.900,-6.059.999.942.779.540,2.034.000.015.258.780
0,6.631.938.815.116.880,2.011.129.379.272.460,2.497.870.635.986.320,SAL,0,2.081.526.756.286.620,16.112.124.919.891.300,9.539.443.254.470.820,7.079.999.923.706.050,-10.079.999.923.706.000,1.619.999.885.559.080
1,-17.884.687.185.287.400,-4.398.148.536.682.120,-5.564.124.584.197.990,SAL,0,11.877.698.451.280.500,-5.299.690.961.837.760,11.398.329.734.802.200,3,-12.359.999.656.677.200,13.859.999.656.677.200
1,7.553.706.169.128.410,-1.202.846.908.569.330,-9.481.038.451.194.760,SAL,0,18.855.180.740.356.400,-20.431.771.278.381.300,12.639.362.812.042.200,-4.980.000.019.073.480,-10.5,16.260.000.228.881.800
1,-46.737.213.134.765.600,2.012.087.059.020.990,7.844.841.003.417.960,SAL,0,-5.552.158.355.712.890,-6.611.563.682.556.150,17.054.884.433.746.300,-6.359.999.656.677.240,-38.399.999.141.693.100,18.420.000.076.293.900
2,-2.516.305.923.461.910,-7.529.764.175.415.030,-13.694.833.517.074.500,SAL,0,9.161.274.433.135.980,9.129.316.210.746.760,-15.164.039.134.979.200,-5.400.000.095.367.430,-17.999.999.225.139.600,193.799.991.607.666
2,587.776.517.868.042,-15.591.041.564.941.400,39.025.487.899.780.200,SAL,0,4.862.932.205.200.190,1.428.519.606.590.270,25.603.630.542.755.100,-5.639.999.866.485.590,-2.700.000.047.683.710,1.769.999.885.559.080
2,-4.469.017.028.808.590,16.393.098.831.176.700,-16.065.093.278.884.800,SAL,0,-4.939.098.834.991.450,2.388.855.457.305.900,-22.024.343.013.763.400,-8.220.000.267.028.800,17.999.999.225.139.600,1.715.999.984.741.210
3,8.063.671.112.060.540,-9.066.842.079.162.590,-4.680.664.539.337.150,SAL,0,5.639.510.154.724.120,-14.466.291.666.030.800,12.761.868.238.449.000,-10.079.999.923.706.000,-9.599.999.785.423.270,1.685.999.870.300.290
3,-37.253.777.980.804.400,12.732.364.654.541.000,16.452.953.338.623.000,SAL,0,-7.756.722.927.093.500,-33.236.250.281.333.900,35.100.463.032.722.400,-809.999.942.779.541,16.200.000.047.683.700,16.559.999.465.942.300
