timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
7,26.408.045.291.900.600,-5.327.098.846.435.540,-8.068.459.510.803.220,SAL,0,4.238.154.411.315.910,-24.074.976.444.244.300,14.961.639.642.715.400,-37.200.000.286.102.200,-6.420.000.076.293.940,18.119.998.931.884.700
7,-2.741.360.902.786.250,1.702.277.421.951.290,1.811.931.800.842.280,SAL,0,-19.307.918.548.583.900,23.915.186.524.391.100,-19.228.023.290.634.100,-5.339.999.675.750.730,-4.199.999.809.265.130,17.579.999.923.706.000
0,-4.620.809.257.030.480,5.082.890.033.721.920,5.080.495.834.350.580,SEN,0,5.539.907.932.281.490,-658.333.420.753.479,16.905.746.459.960.900,-10.920.000.076.293.900,5.639.999.866.485.590,27.719.999.313.354.400
1,10.558.429.956.436.100,-8.307.880.163.192.740,7.797.914.981.842.040,SEN,0,-13.464.943.170.547.400,-16.655.409.336.090.000,-43.303.000.926.971.400,-9.719.999.313.354.490,3.240.000.009.536.740,27.299.999.237.060.500
1,-43.095.630.407.333.300,-12.617.442.607.879.600,10.426.748.275.756.800,SEN,0,-2.256.230.115.890.500,8.293.083.906.173.700,-13.315.805.792.808.500,-4.920.000.076.293.940,-3.059.999.942.779.540,25.799.999.237.060.500
1,4.189.853.072.166.440,-39.384.617.805.480.900,37.660.791.873.931.800,SEN,0,3.233.610.153.198.240,3.200.054.407.119.750,-13.891.048.431.396.400,-38.999.998.569.488.500,-6.659.999.847.412.100,2.303.999.900.817.870
2,2.451.662.540.435.790,-5.482.721.924.781.790,11.461.043.357.849.100,SEN,0,-18.524.948.358.535.700,-26.413.233.280.181.800,-25.353.294.610.977.100,-6.599.999.904.632.560,-521.999.979.019.165,21.059.999.465.942.300
2,-11.635.819.673.538.200,1.723.825.216.293.330,3.315.969.467.163.080,SEN,0,13.353.090.286.254.800,-5.832.322.835.922.240,-14.061.491.191.387.100,-7.019.999.980.926.510,-4.199.999.809.265.130,20.579.999.923.706.000
2,-4.730.942.726.135.250,137.906.014.919.281,7.261.613.845.825.190,SEN,0,15.643.408.298.492.400,3.163.835.406.303.400,-5.336.974.859.237.670,-8.880.000.114.440.910,-35.399.999.618.530.200,2.069.999.885.559.080
3,-33.303.346.633.911.100,28.155.810.832.977.200,9.512.163.162.231.440,SEN,0,2.034.655.064.344.400,2.503.371.424.973.010,5.805.691.331.624.980,-10.800.000.190.734.800,-14.399.999.380.111.600,21.420.000.076.293.900
3,-4.728.548.526.763.910,26.815.059.185.028.000,10.915.165.901.184.000,SEN,0,-558.731.198.310.852,26.152.241.230.010.900,-1.065.264.455.974.100,-10.5,-11.999.999.731.779.000,21.899.999.618.530.200
3,-18.363.527.059.555.000,20.853.497.982.025.100,923.443.603.515.625,SEN,0,-38.615.837.693.214.400,-4.506.068.527.698.510,2.087.918.370.962.140,-10.380.000.114.440.900,-17.999.999.225.139.600,22.559.999.465.942.300
4,-33.255.462.646.484.300,243.011.474.609.375,8.719.682.693.481.440,SEN,0,697.748.214.006.424,33.129.724.860.191.300,-16.777.914.762.496.900,-10.800.000.190.734.800,-23.999.999.463.558.100,22.920.000.076.293.900
4,-2.959.233.283.996.580,2.073.378.562.927.240,847.547.435.760.498,SEN,0,-10.546.118.021.011.300,-1.304.948.925.971.980,6.924.218.684.434.890,-11.219.999.313.354.400,-9.599.999.785.423.270,22.260.000.228.881.800
4,-40.078.935.623.168.900,20.015.525.817.871.000,8.899.248.123.168.940,SEN,0,-4.506.068.527.698.510,16.085.493.564.605.700,-23.542.344.570.159.900,-1.175.999.927.520.750,-17.999.999.523.162.800,22.020.000.457.763.600
5,-2.319.981.336.593.620,9.840.168.952.941.890,8.923.190.116.882.320,SEN,0,-33.555.831.760.168.000,-10.759.171.098.470.600,24.501.081.556.081.700,-11.460.000.038.146.900,-23.399.999.141.693.100,22.079.999.923.706.000
5,-2.346.317.768.096.920,7.996.633.648.872.370,8.793.902.397.155.760,SEN,0,6.338.323.652.744.290,9.001.484.513.282.770,1.438.106.968.998.900,-10.979.999.542.236.300,-35.399.999.618.530.200,21.119.998.931.884.700
5,-21.739.351.749.420.100,5.961.562.395.095.820,9.136.273.384.094.230,SEN,0,740.358.829.498.291,10.546.118.021.011.300,4.527.373.984.456.060,-10.859.999.656.677.200,-4.319.999.694.824.210,208.799.991.607.666
6,-21.140.801.906.585.600,6.655.880.808.830.260,9.402.029.991.149.900,SEN,0,-6.125.270.575.284.950,-9.960.222.989.320.750,5.805.691.331.624.980,-10.739.999.771.118.100,-38.999.998.569.488.500,21
6,-23.104.045.391.082.700,5.602.431.893.348.690,9.710.882.186.889.640,SEN,0,1.810.949.668.288.230,19.174.760.207.533.800,-22.370.554.506.778.700,-10.319.999.694.824.200,-3.179.999.828.338.620,20.939.998.626.708.900
6,-198.958.158.493.042,5.626.373.887.062.070,968.933.391.571.045,SEN,0,-7.616.640.627.384.180,37.284.255.027.770.900,878.843.143.582.344,-10.319.999.694.824.200,-3.179.999.828.338.620,2.135.999.870.300.290
7,-21.045.033.931.732.100,7.589.619.159.698.480,9.337.387.084.960.930,SEN,0,23.542.344.570.159.900,-4.207.794.740.796.080,-9.960.222.989.320.750,-10.380.000.114.440.900,-35.999.999.046.325.600,21.119.998.931.884.700
7,-2.363.077.163.696.280,6.751.648.783.683.770,9.423.578.262.329.100,SEN,0,26.098.979.637.026.700,7.989.483.326.673.500,-4.048.004.746.437.070,-10.019.999.504.089.300,-4.139.999.866.485.590,21
7,-22.002.713.680.267.300,5.482.721.924.781.790,9.346.963.882.446.280,SEN,0,9.587.380.103.766.910,-3.994.741.663.336.750,-8.575.379.103.422.160,-9.779.999.732.971.190,-4.5,21.239.999.771.118.100
7,-18.794.482.946.395.800,47.884.035.110.473.600,9.299.078.941.345.210,SEN,0,3.888.215.124.607.080,-2.663.161.139.935.250,-4.420.847.445.726.390,-9.899.999.618.530.270,-37.799.999.713.897.700,20.639.999.389.648.400
8,-19.752.163.887.023.900,4.381.389.021.873.470,9.406.818.389.892.570,SEN,0,2.183.792.181.313.030,-4.687.163.606.286.040,-2.130.528.911.948.200,-10.079.999.923.706.000,-36.599.998.474.121.000,20.639.999.389.648.400
8,-18.387.469.053.268.400,5.434.837.937.355.040,9.229.647.636.413.570,SEN,0,6.924.218.684.434.890,20.240.023.732.185.300,33.555.831.760.168.000,-959.999.942.779.541,-4.199.999.809.265.130,20.760.000.228.881.800
8,-19.536.685.943.603.500,4.836.287.498.474.120,9.557.653.427.124.020,SEN,0,-532.632.227.987.051,-2.556.634.694.337.840,-14.913.702.383.637.400,-9.479.999.542.236.320,-4.319.999.694.824.210,20.279.998.779.296.800
9,-17.717.092.037.200.900,5.506.663.918.495.170,9.399.636.268.615.720,SEN,0,49.002.163.112.163.500,-6.657.902.896.404.260,-13.848.437.927.663.300,-10.260.000.228.881.800,-4.019.999.980.926.510,20.459.999.084.472.600
9,-18.411.411.046.981.800,5.482.721.924.781.790,947.146.224.975.586,SEN,0,-23.435.818.031.430.200,1.810.949.668.288.230,3.675.162.419.676.780,-10.260.000.228.881.800,-35.999.999.046.325.600,2.034.000.015.258.780
0,7.493.851.184.844.970,6.382.941.722.869.870,9.782.708.168.029.780,CA,0,5.251.753.926.277.160,-15.073.491.632.938.300,9.784.454.107.284.540,1.5,27.779.998.779.296.800,4.559.999.942.779.540
0,6.153.098.344.802.850,10.630.255.937.576.200,4.412.513.732.910.150,CA,0,-1.092.961.311.340.330,-8.096.010.088.920.590,-15.547.534.227.371.200,47.999.998.927.116.300,27,5.400.000.095.367.430
0,-7.038.952.827.453.610,-4.637.568.473.815.910,15.524.003.982.543.900,CA,0,-48.363.006.114.959.700,21.528.995.037.078.800,13.470.269.441.604.600,-23.999.998.569.488.500,25.260.000.228.881.800,11.399.999.618.530.200
1,6.631.938.815.116.880,-37.038.300.037.384.000,60.836.663.246.154.700,CA,0,-273.240.327.835.083,7.797.735.929.489.130,13.571.468.591.690.000,-4.319.999.694.824.210,2.219.999.885.559.080,18.420.000.076.293.900
1,13.168.109.953.403.400,-7.627.926.826.477.050,13.022.063.255.310.000,CA,0,-6.828.345.060.348.510,-6.119.944.453.239.440,4.958.806.037.902.830,-2.819.999.933.242.790,19.020.000.457.763.600,22.559.999.465.942.300
1,-5.272.032.260.894.770,-671.334.171.295.166,3.737.348.794.937.130,CA,0,30.045.783.519.744.800,-32.117.724.418.640.100,-2.866.626.739.501.950,-36.599.998.474.121.000,16.979.999.542.236.300,2.484.000.015.258.780
2,-4.141.968.727.111.810,-39.839.515.686.035.100,16.558.298.110.961.900,CA,0,-4.321.777.820.587.150,1.311.873.197.555.540,7.302.387.952.804.560,-984.000.015.258.789,17.639.999.389.648.400,21.059.999.465.942.300
2,4.165.911.078.453.060,-7.955.932.140.350.340,5.693.411.827.087.400,CA,0,5.187.838.077.545.160,1.336.906.909.942.620,-2.026.665.687.561.030,-15.179.999.351.501.400,16.440.000.534.057.600,18.420.000.076.293.900
2,4.438.849.925.994.870,-9.734.824.180.603.020,7.086.836.814.880.370,CA,0,14.381.070.137.023.900,4.418.716.907.501.220,-4.401.140.213.012.690,-18.600.000.381.469.700,7.799.999.713.897.700,15.719.999.313.354.400
3,-50.254.292.488.098.100,-5.315.127.849.578.850,35.625.722.408.294.600,CA,0,27.755.465.507.507.300,4.079.962.968.826.290,-1.386.441.707.611.080,-119.399.995.803.833,-5.460.000.038.146.970,8.880.000.114.440.910
3,-4.501.099.109.649.650,-60.405.707.359.313.900,73.454.108.238.220.200,CA,0,-33.412.020.206.451.400,-4.852.279.722.690.580,225.569.748.878.479,11.399.999.856.948.800,-11.819.999.694.824.200,11.219.999.313.354.400
3,-14.724.340.438.842.700,-6.854.599.475.860.590,12.966.996.192.932.100,CA,0,-16.671.388.149.261.400,31.169.638.633.728.000,1.684.183.120.727.530,8.399.999.737.739.560,-1.134.000.015.258.780,9.960.000.038.146.970
4,-6.567.295.074.462.890,-10.438.719.749.450.600,5.767.632.007.598.870,CA,0,35.851.476.192.474.300,-5.624.596.476.554.870,-1.497.761.845.588.680,-5.400.000.095.367.430,-10.859.999.656.677.200,-47.999.998.927.116.300
4,-8.614.337.921.142.570,-4.252.102.375.030.510,-2.169.146.776.199.340,CA,0,9.225.190.281.867.980,-6.796.387.434.005.730,-5.347.627.401.351.920,-37.799.999.713.897.700,-10.979.999.542.236.300,5.279.999.732.971.190
4,-32.992.098.331.451.400,-7.182.605.266.571.040,4.776.432.514.190.670,CA,0,-18.929.749.727.249.100,-4.953.479.766.845.700,1.701.759.934.425.350,-7.799.999.713.897.700,-12,14.039.999.961.853.000
5,-8.492.233.276.367.180,-7.817.068.576.812.740,11.039.664.268.493.600,CA,0,17.166.736.125.946.000,5.038.700.699.806.210,-10.418.286.323.547.300,-5.579.999.923.706.050,-9.179.999.351.501.460,4.139.999.866.485.590
5,-5.781.997.203.826.900,-68.162.922.859.191.800,1.623.268.723.487.850,CA,0,3.890.345.811.843.870,-13.598.101.139.068.600,-12.937.636.375.427.200,-8.579.999.923.706.050,-7.679.999.828.338.620,-37.200.000.286.102.200
5,-11.468.226.432.800.200,-878.432.559.967.041,7.364.564.418.792.720,CA,0,-40.224.385.261.535.600,18.684.738.874.435.400,26.738.137.006.759.600,-4.859.999.656.677.240,-8.819.999.694.824.210,6.599.999.904.632.560
6,-9.385.270.476.341.240,-5.365.406.036.376.950,15.516.820.907.592.700,CA,0,-13.283.847.570.419.300,18.146.779.537.200.900,11.717.908.829.450.600,-4.559.999.942.779.540,-8.579.999.923.706.050,984.000.015.258.789
6,-7.649.474.620.819.090,-10.424.354.553.222.600,3.450.044.631.958.000,CA,0,5.822.202.682.495.110,5.145.227.313.041.680,-15.499.597.787.857.000,-4.679.999.828.338.620,-4.199.999.809.265.130,4.079.999.923.706.050
6,-8.221.688.270.568.840,-6.011.840.343.475.340,-3.313.575.267.791.740,CA,0,-9.289.106.130.599.970,-6.796.387.434.005.730,-5.336.974.859.237.670,-19.199.999.570.846.500,-521.999.979.019.165,7.859.999.656.677.240
6,-3.804.386.615.753.170,-7.819.462.776.184.080,5.066.130.638.122.550,CA,0,-8.021.441.102.027.890,1.249.555.230.140.680,13.970.943.689.346.300,-13.199.999.332.427.900,-9.779.999.732.971.190,10.619.999.885.559.000
7,-701.979.923.248.291,-8.846.575.736.999.510,9.354.146.003.723.140,CA,0,19.025.622.606.277.400,-1.200.553.059.577.940,-14.727.281.332.015.900,-6.539.999.961.853.020,-6,-5.399.999.618.530.270
7,-6.828.263.282.775.870,-8.281.543.731.689.450,7.637.503.147.125.240,CA,0,38.184.404.373.168.900,-13.970.943.689.346.300,-46.072.688.698.768.600,-10.5,-6,-5.460.000.038.146.970
7,-12.650.961.875.915.500,-14.808.137.893.676.700,5.307.945.251.464.840,CA,0,-457.797.384.262.085,17.427.726.984.024.000,11.712.582.111.358.600,-7.5,-815.999.984.741.211,8.579.999.923.706.050
8,-27.054.479.718.208.300,-6.347.028.732.299.800,16.986.860.275.268.500,CA,0,-8.506.136.536.598.200,-28.495.824.337.005.600,1.672.465.205.192.560,-815.999.984.741.211,-6.359.999.656.677.240,9.119.999.885.559.080
8,-7.548.917.770.385.740,-12.040.440.559.387.200,4.331.110.954.284.660,CA,0,4.096.474.647.521.970,-2.508.697.807.788.840,-18.157.432.079.315.100,-11.219.999.313.354.400,-4.679.999.828.338.620,29.999.998.211.860.600
8,-2.851.494.312.286.370,-2.868.253.707.885.740,-6.536.170.840.263.360,CA,0,-2.195.510.149.002.070,-4.543.353.021.144.860,-1.576.591.432.094.570,-10.859.999.656.677.200,-35.999.999.046.325.600,6.299.999.713.897.700
0,-7.230.489.253.997.800,6.275.202.751.159.660,7.206.547.260.284.420,SAL,0,-25.278.725.624.084.400,31.590.416.431.427,-18.146.779.537.200.900,293.999.981.880.188,-7.199.999.690.055.840,2.351.999.855.041.500
0,15.466.543.436.050.400,-27.748.796.939.849.800,1.230.859.088.897.700,SAL,0,-22.983.081.340.789.700,-15.792.545.080.184.900,9.576.727.747.917.170,22.200.000.286.102.200,-35.399.999.618.530.200,2.118.000.030.517.570
0,-39.408.559.799.194.300,-14.844.050.407.409.600,-31.196.448.802.948,SAL,0,2.976.348.876.953.120,4.495.948.791.503.900,7.600.662.112.236.020,-5.399.999.618.530.270,-7.019.999.980.926.510,1.619.999.885.559.080
1,13.661.314.964.294.400,-1.142.752.456.665.030,-15.682.021.379.470.800,SAL,0,-73.561.835.289.001.400,-11.839.348.793.029.700,18.540.928.363.800.000,-671.999.979.019.165,-5.819.999.694.824.210,15.839.999.198.913.500
1,-5.825.092.792.510.980,-23.774.423.599.243.100,-5.750.872.611.999.510,SAL,0,7.866.978.049.278.250,-22.732.744.216.918.900,-4.760.134.220.123.290,-16.020.000.457.763.600,47.999.998.927.116.300,12.899.999.618.530.200
1,14.717.158.317.565.900,-15.490.485.191.345.200,-1.824.381.709.098.810,SAL,0,15.094.797.611.236.500,43.201.799.392.700.100,60.491.042.137.146,-18.239.999.771.118.100,19.199.999.570.846.500,6.539.999.961.853.020
2,-6.536.170.959.472.650,5.317.522.048.950.190,7.840.531.921.386.710,SAL,0,-6.329.801.559.448.240,4.637.096.405.029.290,-2.434.129.238.128.660,-13.079.999.923.706.000,6.539.999.961.853.020,-7.799.999.713.897.700
2,1.867.477.297.782.890,-10.170.568.466.186.500,-1.015.141.487.121.580,SAL,0,-21.539.647.579.193.100,5.781.190.395.355.220,-2.404.301.881.790.160,-5.639.999.866.485.590,16.440.000.534.057.600,-3.359.999.895.095.820
2,6.251.260.757.446.280,-8.995.016.098.022.460,-21.049.821.853.637.600,SAL,0,1.305.002.212.524.410,13.843.111.991.882.300,11.717.909.015.715.100,17.999.999.523.162.800,2.081.999.969.482.420,3.359.999.895.095.820
3,-15.571.887.969.970.700,-2.298.433.631.658.550,24.806.324.005.126.900,SAL,0,-5.868.009.090.423.580,-2.826.679.229.736.320,-37.278.928.756.713.800,6,20.100.000.381.469.700,-5.399.999.618.530.270
3,-14.221.558.570.861.800,-26.072.856.903.076.100,-12.883.199.691.772.400,SAL,0,5.085.040.092.468.260,10.056.096.315.383.900,9.108.011.424.541.470,3.299.999.952.316.280,2.069.999.885.559.080,-35.399.999.618.530.200
3,-24.870.967.864.990.200,17.056.293.487.548.800,46.995.784.759.521.400,SAL,0,-20.666.129.887.104.000,-4.336.691.379.547.110,324.905.663.728.714,-23.999.998.569.488.500,21,-3.059.999.942.779.540
4,-4.422.090.530.395.500,-11.281.478.881.835.900,-150.355.863.571.167,SAL,0,-6.250.971.794.128.410,3.503.654.718.399.040,-3.438.141.107.559.200,-6.899.999.618.530.270,1.818.000.030.517.570,-4.199.999.809.265.130
4,-2.984.132.957.458.490,-2.357.809.829.711.910,25.098.417.282.104.400,SAL,0,7.188.937.187.194.820,-3.552.656.888.961.790,-8.974.853.157.997.130,-11.219.999.313.354.400,1.884.000.015.258.780,-5.399.999.618.530.270
4,5.614.402.770.996.090,-6.179.434.776.306.150,4.458.003.520.965.570,SAL,0,-471.166.467.666.626,35.840.823.650.360.100,-5.885.586.142.539.970,-13.679.999.351.501.400,16.979.999.542.236.300,1.559.999.942.779.540
4,29.305.028.915.405.200,-11.724.405.288.696.200,-4.371.812.343.597.410,SAL,0,24.676.852.226.257.300,28.298.749.923.706.000,24.117.586.612.701.400,-1.415.999.984.741.210,1.668.000.030.517.570,22.200.000.286.102.200
5,-27.906.814.575.195.300,-3.080.619.239.807.120,7.844.841.003.417.960,SAL,0,17.441.574.096.679.600,-14.502.510.070.800.700,-2.697.782.278.060.910,-11.460.000.038.146.900,1.835.999.870.300.290,-13.799.999.952.316.200
5,5.779.603.004.455.560,-7.429.207.801.818.840,-18.938.134.908.676.100,SAL,0,-30.786.141.753.196.700,-571.514.368.057.251,-3.939.347.982.406.610,-14.460.000.038.146.900,134.399.995.803.833,22.200.000.286.102.200
5,6.979.097.843.170.160,-14.963.760.375.976.500,-16.091.428.756.713.800,SAL,0,22.594.258.785.247.800,-28.037.760.257.720.900,-9.219.864.010.810.850,-15.960.000.038.146.900,37.799.999.713.897.700,13.679.999.351.501.400
6,-1.324.711.799.621.580,-2.082.955.539.226.530,-12.430.695.533.752.400,SAL,0,10.885.404.586.791.900,28.389.298.915.863.000,-39.888.827.800.750.700,-6.539.999.961.853.020,20.999.999.046.325.600,22.439.998.626.708.900
6,4.721.365.928.649.900,393.367.338.180.542,3.184.288.263.320.920,SAL,0,4.122.573.435.306.540,-7.440.872.192.382.810,-18.897.790.908.813.400,2.879.999.876.022.330,6.119.999.885.559.080,26.279.998.779.296.800
6,-6.830.657.482.147.210,7.675.810.813.903.800,-8.312.667.846.679.680,SAL,0,2.638.659.954.071.040,11.046.792.268.753.000,-19.057.581.424.713.100,8.819.999.694.824.210,8.220.000.267.028.800,2.453.999.900.817.870
7,45.394.062.995.910.600,-16.759.412.288.665.700,8.595.184.087.753.290,SAL,0,-1.896.170.735.359.190,-41.012.680.530.548.000,6.402.239.203.453.060,10.079.999.923.706.000,10.679.999.351.501.400,23.100.000.381.469.700
7,11.300.631.761.550.900,-12.473.790.645.599.300,-18.380.287.170.410.100,SAL,0,10.665.428.161.621.000,19.520.970.582.962.000,-30.333.404.541.015.600,7.319.999.694.824.210,7.859.999.656.677.240,2.315.999.984.741.210
7,-24.899.697.303.771.900,13.074.735.641.479.400,5.182.489.013.671.870,SAL,0,-10.857.707.977.294.900,-6.327.670.812.606.810,-4.151.335.716.247.550,7.679.999.828.338.620,5.940.000.057.220.450,23.279.998.779.296.800
8,8.858.546.614.646.910,-12.018.892.765.045.100,-16.352.397.203.445.400,SAL,0,-7.568.703.889.846.800,15.872.439.742.088.300,-2.682.868.480.682.370,6.539.999.961.853.020,4.319.999.694.824.210,22.020.000.457.763.600
8,799.184.513.092.041,-12.471.396.446.228.000,-14.757.859.230.041.500,SAL,0,471.912.145.614.624,-19.867.181.777.954.100,-5.480.785.369.873.040,4.199.999.809.265.130,-6.599.999.666.213.980,21.059.999.465.942.300
8,1.290.474.772.453.300,3.268.085.241.317.740,1.011.550.235.748.290,SAL,0,5.188.903.331.756.590,14.817.829.132.080.000,7.845.672.965.049.740,6.599.999.904.632.560,11.399.999.856.948.800,21.959.999.084.472.600
0,-10.271.124.839.782.700,4.062.960.147.857.660,7.264.008.045.196.530,SEN,0,-3.522.296.905.517.570,30.226.879.119.873.000,-13.768.543.004.989.600,13.739.999.771.118.100,21.599.998.474.121.000,2.184.000.015.258.780
0,-3.926.490.843.296.050,539.174.222.946.167,929.189.682.006.836,SEN,0,9.587.380.290.031.430,15.180.018.544.197.000,14.540.860.056.877.100,1.415.999.984.741.210,35.399.999.618.530.200,21.719.999.313.354.400
1,-13.838.485.479.354.800,4.333.505.153.656.000,9.962.273.597.717.280,SEN,0,-8.910.937.309.265.130,-39.574.575.424.194.300,-24.873.925.745.487.200,15.059.999.465.942.300,4.559.999.942.779.540,23.459.999.084.472.600
1,-11.252.748.221.158.900,42.951.979.637.146,76.111.674.308.776.800,SEN,0,5.326.322.317.123.410,12.303.804.606.199.200,2.881.540.358.066.550,14.699.999.809.265.100,14.399.999.380.111.600,25.5
1,-3.071.760.892.868.040,16.831.238.269.805.900,11.832.144.737.243.600,SEN,0,-7.659.251.689.910.880,3.158.509.135.246.270,-7.456.851.005.554.190,12.779.999.732.971.100,-20.399.999.618.530.200,24.600.000.381.469.700
2,11.779.472.827.911.300,1.434.126.853.942.870,6.938.396.453.857.420,SEN,0,25.246.766.209.602.300,-5.571.333.169.937.130,22.796.659.171.581.200,1.115.999.984.741.210,-38.999.998.569.488.500,21.779.998.779.296.800
2,1.335.964.560.508.720,-33.758.243.918.418.800,6.675.034.523.010.250,SEN,0,11.611.382.961.273.100,-6.551.376.730.203.620,-11.345.066.130.161.200,9.719.999.313.354.490,-5.039.999.961.853.020,17.399.999.618.530.200
2,9.457.096.457.481.380,-10.893.617.868.423.400,64.380.083.084.106.400,SEN,0,6.402.239.203.453.060,-6.695.187.091.827.390,27.057.716.250.419.600,8.039.999.961.853.020,-4.739.999.771.118.160,13.920.000.076.293.900
2,22.218.191.623.687.700,26.336.219.161.748.800,5.552.153.587.341.300,SEN,0,2.551.308.274.269.100,-5.885.586.142.539.970,-4.538.026.452.064.510,4.5,-5.339.999.675.750.730,14.880.000.114.440.900
3,-19.871.874.153.614.000,-1.845.929.503.440.850,7.627.926.826.477.050,SEN,0,-7.669.904.083.013.530,-10.178.601.741.790.700,-6.178.534.030.914.300,5.099.999.904.632.560,-7.079.999.923.706.050,15.119.999.885.559.000
